source_file_id,status,yyyymm,relative_path,obs_path,time_path,event_entries,time_entries,common_entries,entry_mismatch,selected_rows,parquet_relative_path,matched_mjd_min,matched_mjd_max,matched_mjd_start_utc_yyyymm,matched_mjd_end_utc_yyyymm,matched_span_seconds,matched_gap_count,matched_gap_seconds,rough_live_time_seconds,selected_mjd_min,selected_mjd_max
813,processed,202202,0208/Esg20220208_00.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_00.time.root,87065,87065,87065,False,59149,obs_events/yyyymm=202202/part-000813.parquet,59617.6669616,59617.7080855,202202,202202,3553.10947008,4,322.142967652,3230.96650243,59617.6669616,59617.7080855
814,processed,202202,0208/Esg20220208_01.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_01.time.root,121431,121431,121431,False,82180,obs_events/yyyymm=202202/part-000814.parquet,59617.7085118,59617.749947,202202,202202,3580.00166165,4,320.481688064,3259.51997358,59617.7085118,59617.749947
815,processed,202202,0208/Esg20220208_02.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_02.time.root,238211,238211,238211,False,154571,obs_events/yyyymm=202202/part-000815.parquet,59617.749965,59617.7912821,202202,202202,3569.79766411,9,704.718889296,2865.07877482,59617.749965,59617.7912821
816,processed,202202,0208/Esg20220208_03.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_03.time.root,296206,296206,296206,False,189664,obs_events/yyyymm=202202/part-000816.parquet,59617.7916694,59617.8332774,202202,202202,3594.92954034,1,77.4793059099,3517.45023443,59617.7916694,59617.8332774
817,processed,202202,0208/Esg20220208_04.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_04.time.root,166762,166762,166762,False,111605,obs_events/yyyymm=202202/part-000817.parquet,59617.8332888,59617.8747671,202202,202202,3583.72925534,2,157.233616454,3426.49563889,59617.8332888,59617.8747671
818,processed,202202,0208/Esg20220208_05.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_05.time.root,85202,85202,85202,False,57460,obs_events/yyyymm=202202/part-000818.parquet,59617.8751839,59617.9165348,202202,202202,3572.72537593,1,79.2137727141,3493.51160321,59617.8751839,59617.9165348
819,processed,202202,0208/Esg20220208_06.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_06.time.root,44403,44403,44403,False,30053,obs_events/yyyymm=202202/part-000819.parquet,59617.916956,59617.9582666,202202,202202,3569.23764716,2,159.109434835,3410.12821232,59617.916956,59617.9582666
820,processed,202202,0208/Esg20220208_07.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_07.time.root,17199,17199,17199,False,11527,obs_events/yyyymm=202202/part-000820.parquet,59617.9586836,59617.9996214,202202,202202,3537.03040509,5,1766.35825513,1770.67214996,59617.9586836,59617.9996214
821,processed,202202,0208/Esg20220208_08.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_08.time.root,25004,25004,25004,False,16471,obs_events/yyyymm=202202/part-000821.parquet,59618.0000813,59618.0412567,202202,202202,3557.55729724,5,505.006770347,3052.55052689,59618.0000813,59618.0412567
822,processed,202202,0208/Esg20220208_09.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_09.time.root,26090,26090,26090,False,17260,obs_events/yyyymm=202202/part-000822.parquet,59618.0417118,59618.0829447,202202,202202,3562.51797618,3,278.844847041,3283.67312914,59618.0417118,59618.0829446
823,processed,202202,0208/Esg20220208_10.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_10.time.root,26163,26163,26163,False,17205,obs_events/yyyymm=202202/part-000823.parquet,59618.0833963,59618.1245539,202202,202202,3556.01498389,3,239.112507482,3316.90247641,59618.0833963,59618.1245539
824,processed,202202,0208/Esg20220208_11.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_11.time.root,16289,16289,16289,False,10717,obs_events/yyyymm=202202/part-000824.parquet,59618.1249996,59618.1509052,202202,202202,2238.24493506,1,79.673629906,2158.57130515,59618.1249996,59618.1509052
825,processed,202202,0208/Esg20220208_14.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_14.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_14.time.root,18348,18348,18348,False,12117,obs_events/yyyymm=202202/part-000825.parquet,59618.2623648,59618.2911769,202202,202202,2489.36194642,4,314.602773939,2174.75917249,59618.2623648,59618.2911769
826,processed,202202,0208/Esg20220208_15.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_15.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_15.time.root,26975,26975,26975,False,17784,obs_events/yyyymm=202202/part-000826.parquet,59618.2916259,59618.333172,202202,202202,3589.59071897,3,275.270405808,3314.32031316,59618.2916259,59618.333172
827,processed,202202,0208/Esg20220208_16.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_16.time.root,26535,26535,26535,False,17539,obs_events/yyyymm=202202/part-000827.parquet,59618.3336228,59618.3748593,202202,202202,3562.82891294,4,315.582524962,3247.24638797,59618.3336228,59618.3748592
828,processed,202202,0208/Esg20220208_17.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_17.time.root,27355,27355,27355,False,18141,obs_events/yyyymm=202202/part-000828.parquet,59618.3752977,59618.4163839,202202,202202,3549.8523897,2,158.755127387,3391.09726232,59618.3752977,59618.4163839
829,processed,202202,0208/Esg20220208_18.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_18.time.root,41208,41208,41208,False,27672,obs_events/yyyymm=202202/part-000829.parquet,59618.416825,59618.4581406,202202,202202,3569.67019548,3,239.045425644,3330.62476984,59618.416825,59618.4581406
830,processed,202202,0208/Esg20220208_19.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_19.time.root,84381,84381,84381,False,56873,obs_events/yyyymm=202202/part-000830.parquet,59618.4585951,59618.4997911,202202,202202,3559.33481979,6,479.766911524,3079.56790826,59618.4585951,59618.4997911
831,processed,202202,0208/Esg20220208_20.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_20.time.root,191465,191465,191465,False,126867,obs_events/yyyymm=202202/part-000831.parquet,59618.5002294,59618.5416394,202202,202202,3577.82062464,7,554.737098073,3023.08352657,59618.5002294,59618.5416394
832,processed,202202,0208/Esg20220208_21.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_21.time.root,352983,352983,352983,False,222264,obs_events/yyyymm=202202/part-000832.parquet,59618.5416189,59618.5829009,202202,202202,3566.7644761,2,156.288585998,3410.47589011,59618.5416189,59618.5829009
833,processed,202202,0208/Esg20220208_22.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_22.time.root,242400,242400,242400,False,158142,obs_events/yyyymm=202202/part-000833.parquet,59618.5833262,59618.6245904,202202,202202,3565.23220092,4,317.552469391,3247.67973153,59618.5833262,59618.6245904
834,processed,202202,0208/Esg20220208_23.root,/mnt/mydisk/WCDA_observation_eval/0208/Esg20220208_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0208/Esg20220208_23.time.root,114439,114439,114439,False,77727,obs_events/yyyymm=202202/part-000834.parquet,59618.6250438,59618.6664064,202202,202202,3573.72976157,4,322.743567894,3250.98619368,59618.6250438,59618.6664064
835,processed,202202,0209/Esg20220209_00.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_00.time.root,88758,88758,88758,False,60453,obs_events/yyyymm=202202/part-000835.parquet,59618.6668567,59618.7078932,202202,202202,3545.55614025,1,81.2313481467,3464.3247921,59618.6668567,59618.7078932
836,processed,202202,0209/Esg20220209_01.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_01.time.root,128352,128352,128352,False,86879,obs_events/yyyymm=202202/part-000836.parquet,59618.7083479,59618.7498262,202202,202202,3583.72070077,3,242.45045206,3341.27024871,59618.7083479,59618.7498262
837,processed,202202,0209/Esg20220209_02.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_02.time.root,254231,254231,254231,False,164016,obs_events/yyyymm=202202/part-000837.parquet,59618.7502633,59618.7913308,202202,202202,3548.22915872,2,159.586600447,3388.64255827,59618.7502633,59618.7913308
838,processed,202202,0209/Esg20220209_03.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_03.time.root,281134,281134,281134,False,180647,obs_events/yyyymm=202202/part-000838.parquet,59618.7917309,59618.8333032,202202,202202,3591.84400777,4,316.944579408,3274.89942836,59618.7917309,59618.8333032
839,processed,202202,0209/Esg20220209_04.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_04.time.root,157231,157231,157231,False,105556,obs_events/yyyymm=202202/part-000839.parquet,59618.8333097,59618.8748348,202202,202202,3587.76117435,5,404.438568349,3183.322606,59618.8333097,59618.8748348
840,processed,202202,0209/Esg20220209_05.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_05.time.root,79476,79476,79476,False,53887,obs_events/yyyymm=202202/part-000840.parquet,59618.8752589,59618.9163225,202202,202202,3547.89338303,2,162.506441027,3385.386942,59618.8752589,59618.9163225
841,processed,202202,0209/Esg20220209_06.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_06.time.root,41467,41467,41467,False,28013,obs_events/yyyymm=202202/part-000841.parquet,59618.9167633,59618.9582608,202202,202202,3585.38364689,4,327.867670683,3257.51597621,59618.9167633,59618.9582608
842,processed,202202,0209/Esg20220209_07.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_07.time.root,26806,26806,26806,False,17920,obs_events/yyyymm=202202/part-000842.parquet,59618.9582921,59618.9998153,202202,202202,3587.60055865,4,328.362433892,3259.23812476,59618.9582921,59618.9998152
843,processed,202202,0209/Esg20220209_08.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_08.time.root,24950,24950,24950,False,16436,obs_events/yyyymm=202202/part-000843.parquet,59619.0002541,59619.0414609,202202,202202,3560.27235116,5,412.176556326,3148.09579484,59619.0002541,59619.0414609
844,processed,202202,0209/Esg20220209_09.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_09.time.root,25780,25780,25780,False,17158,obs_events/yyyymm=202202/part-000844.parquet,59619.0419082,59619.0830574,202202,202202,3555.29004566,1,82.5387100456,3472.75133561,59619.0419082,59619.0830574
845,processed,202202,0209/Esg20220209_10.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_10.time.root,25687,25687,25687,False,17112,obs_events/yyyymm=202202/part-000845.parquet,59619.0834943,59619.1248965,202202,202202,3577.14934044,3,286.590641504,3290.55869894,59619.0834943,59619.1248965
846,processed,202202,0209/Esg20220209_11.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_11.time.root,14073,14073,14073,False,9354,obs_events/yyyymm=202202/part-000846.parquet,59619.1253309,59619.1518453,202202,202202,2290.8479759,2,490.243229549,1800.60474635,59619.1253309,59619.1518453
847,processed,202202,0209/Esg20220209_14.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_14.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_14.time.root,20539,20539,20539,False,13648,obs_events/yyyymm=202202/part-000847.parquet,59619.2558385,59619.2914403,202202,202202,3075.99182627,3,483.988713962,2592.00311231,59619.2558385,59619.2914403
848,processed,202202,0209/Esg20220209_15.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_15.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_15.time.root,26230,26230,26230,False,17407,obs_events/yyyymm=202202/part-000848.parquet,59619.2918413,59619.3328982,202202,202202,3547.31792849,3,280.56436535,3266.75356315,59619.2918413,59619.3328982
849,processed,202202,0209/Esg20220209_16.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_16.time.root,26129,26129,26129,False,17344,obs_events/yyyymm=202202/part-000849.parquet,59619.333296,59619.3747764,202202,202202,3583.91377958,7,560.829172377,3023.08460721,59619.333296,59619.3747764
850,processed,202202,0209/Esg20220209_17.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_17.time.root,27766,27766,27766,False,18566,obs_events/yyyymm=202202/part-000850.parquet,59619.3751774,59619.4162871,202202,202202,3551.87802434,2,160.48550487,3391.39251946,59619.3751774,59619.4162871
851,processed,202202,0209/Esg20220209_18.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_18.time.root,42709,42709,42709,False,28662,obs_events/yyyymm=202202/part-000851.parquet,59619.416686,59619.4581463,202202,202202,3582.17060105,4,322.807586985,3259.36301406,59619.416686,59619.4581463
852,processed,202202,0209/Esg20220209_19.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_19.time.root,91312,91312,91312,False,61984,obs_events/yyyymm=202202/part-000852.parquet,59619.4585177,59619.4996815,202202,202202,3556.55527969,1,80.6812656345,3475.87401406,59619.4585177,59619.4996815
853,processed,202202,0209/Esg20220209_20.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_20.time.root,208900,208900,208900,False,137740,obs_events/yyyymm=202202/part-000853.parquet,59619.5000508,59619.5414523,202202,202202,3577.08726889,2,160.130630387,3416.9566385,59619.5000508,59619.5414522
854,processed,202202,0209/Esg20220209_21.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_21.time.root,359580,359580,359580,False,226255,obs_events/yyyymm=202202/part-000854.parquet,59619.5418082,59619.5833057,202202,202202,3585.38529959,2,157.310697483,3428.07460211,59619.5418082,59619.5833057
855,processed,202202,0209/Esg20220209_22.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_22.time.root,227998,227998,227998,False,149926,obs_events/yyyymm=202202/part-000855.parquet,59619.5833368,59619.6247554,202202,202202,3578.56744279,5,398.245355487,3180.3220873,59619.5833368,59619.6247554
856,processed,202202,0209/Esg20220209_23.root,/mnt/mydisk/WCDA_observation_eval/0209/Esg20220209_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0209/Esg20220209_23.time.root,112585,112585,112585,False,76574,obs_events/yyyymm=202202/part-000856.parquet,59619.6251721,59619.6663151,202202,202202,3554.75464698,1,80.6600766024,3474.09457038,59619.6251721,59619.6663151
857,processed,202202,0210/Esg20220210_00.root,/mnt/mydisk/WCDA_observation_eval/0210/Esg20220210_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0210/Esg20220210_00.time.root,90320,90320,90320,False,61684,obs_events/yyyymm=202202/part-000857.parquet,59619.6667513,59619.7080367,202202,202202,3567.05891727,2,163.532567024,3403.52635025,59619.6667513,59619.7080366
858,processed,202202,0210/Esg20220210_01.root,/mnt/mydisk/WCDA_observation_eval/0210/Esg20220210_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0210/Esg20220210_01.time.root,134120,134120,134120,False,90296,obs_events/yyyymm=202202/part-000858.parquet,59619.7084703,59619.7495295,202202,202202,3547.51394873,4,323.817756772,3223.69619196,59619.7084703,59619.7495295
859,processed,202202,0210/Esg20220210_02.root,/mnt/mydisk/WCDA_observation_eval/0210/Esg20220210_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0210/Esg20220210_02.time.root,261842,261842,261842,False,168734,obs_events/yyyymm=202202/part-000859.parquet,59619.7499631,59619.7914663,202202,202202,3585.87354063,7,554.719904694,3031.15363594,59619.7499631,59619.7914663
860,processed,202202,0210/Esg20220210_03.root,/mnt/mydisk/WCDA_observation_eval/0210/Esg20220210_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0210/Esg20220210_03.time.root,271427,271427,271427,False,174716,obs_events/yyyymm=202202/part-000860.parquet,59619.7918842,59619.8331985,202202,202202,3569.55763889,8,630.711699184,2938.8459397,59619.7918842,59619.8331985
