cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,N_off,alpha,excess,excess_err_stat,excess_err_conservative,known_b_sigma,li_ma_sigma,background_mode,background_form,statistic_kind,statistic_note
41,"[500,800)","[3.5,3.75)",0.32525408267974854,0.2058570235967636,0.7030451893806458,1,1.9823825650084066,nan,nan,-0.9823825650084066,1.0,1.7269576037090217,-0.7721180324861957,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
42,"[500,800)","[3.75,4.0)",0.5331345796585083,0.33742696046829224,0.7524763941764832,0,6.007912398972515,nan,nan,-6.007912398972515,0.0,2.451104322335652,-3.4663849754383933,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
43,"[500,800)","[4.0,4.25)",0.974081814289093,0.6165074706077576,0.6689862012863159,3,21.083501805617985,nan,nan,-18.083501805617985,1.7320508075688772,4.907494452938076,-4.9464868710143435,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
44,"[500,800)","[4.25,4.5)",1.18329656124115,0.7489218711853027,0.6910998225212097,6,13.108850735565728,nan,nan,-7.108850735565728,2.449489742783178,4.371367147193854,-2.1998553436452952,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
45,"[500,800)","[4.5,4.75)",1.3993562459945679,0.8856685161590576,0.6936807632446289,7,14.701577242123882,nan,nan,-7.701577242123882,2.6457513110645907,4.6584951692712835,-2.2393145387061493,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
46,"[500,800)","[4.75,5.0)",1.5490642786026,0.9804204106330872,0.6524077653884888,3,3.4393492435111193,nan,nan,-0.43934924351111926,1.7320508075688772,2.5375872878604824,-0.24223653415598292,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
47,"[500,800)","[5,6)",1.8611623048782349,1.1779508590698242,0.5099676847457886,2,2.2758956624948445,nan,nan,-0.27589566249484454,1.4142135623730951,2.067823895426021,-0.186776219933548,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
48,"[500,800)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
49,"[800,1100)","[2,2.5)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
50,"[800,1100)","[2.5,3)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
